# Chado database date: 2024-09-30 21:55
gene_systematic_id	gene_name	synonyms	gene_product
SPNCRNA.5088			non-coding RNA
SPNCRNA.5089			non-coding RNA
SPNCRNA.5090			non-coding RNA
SPNCRNA.5091			non-coding RNA
SPNCRNA.5092			non-coding RNA
SPNCRNA.5093			non-coding RNA
SPNCRNA.5094			non-coding RNA
SPNCRNA.5095			non-coding RNA
SPNCRNA.5096			non-coding RNA
SPNCRNA.5097			non-coding RNA
SPNCRNA.5098			non-coding RNA
SPNCRNA.5099			non-coding RNA
SPNCRNA.51	prl51		non-coding RNA, poly(A)-bearing
SPNCRNA.5100			non-coding RNA
SPNCRNA.5101			non-coding RNA
SPNCRNA.5102			non-coding RNA
SPNCRNA.5103			non-coding RNA
SPNCRNA.5104			non-coding RNA
SPNCRNA.5105			non-coding RNA
SPNCRNA.5106			non-coding RNA
SPNCRNA.5107			non-coding RNA
SPNCRNA.5108			non-coding RNA
SPNCRNA.5109			non-coding RNA
SPNCRNA.511		SPNCRNA.1254,SPNG2542	non-coding RNA, possible alternative UTR
SPNCRNA.5110			non-coding RNA
SPNCRNA.5111			non-coding RNA
SPNCRNA.5112			non-coding RNA
SPNCRNA.5113			non-coding RNA
SPNCRNA.5114			non-coding RNA
SPNCRNA.5115			non-coding RNA
SPNCRNA.5116			non-coding RNA
SPNCRNA.5117			non-coding RNA
SPNCRNA.5118			non-coding RNA
SPNCRNA.5119			non-coding RNA
SPNCRNA.512		SPNG2571	non-coding RNA
SPNCRNA.5120			non-coding RNA
SPNCRNA.5121			non-coding RNA
SPNCRNA.5122			non-coding RNA
SPNCRNA.5123			non-coding RNA
SPNCRNA.5124			non-coding RNA
SPNCRNA.5125			non-coding RNA
SPNCRNA.5126			non-coding RNA
SPNCRNA.5127			non-coding RNA
SPNCRNA.5128			non-coding RNA
SPNCRNA.5129			non-coding RNA
SPNCRNA.513		SPNG2585	non-coding RNA
SPNCRNA.5130			non-coding RNA
SPNCRNA.5131			non-coding RNA
SPNCRNA.5132			non-coding RNA
SPNCRNA.5133			non-coding RNA
SPNCRNA.5134			non-coding RNA
SPNCRNA.5135			non-coding RNA
SPNCRNA.5136			non-coding RNA
SPNCRNA.5137			non-coding RNA
SPNCRNA.5138			non-coding RNA
SPNCRNA.5139			non-coding RNA
SPNCRNA.5140			non-coding RNA
SPNCRNA.5141			non-coding RNA
SPNCRNA.5142			non-coding RNA
SPNCRNA.5143			non-coding RNA
SPNCRNA.5144			non-coding RNA
SPNCRNA.5145			non-coding RNA
SPNCRNA.5146			non-coding RNA
SPNCRNA.5147			non-coding RNA
SPNCRNA.5148			non-coding RNA
SPNCRNA.5149			non-coding RNA
SPNCRNA.5150			non-coding RNA
SPNCRNA.5151			non-coding RNA
SPNCRNA.5152			non-coding RNA
SPNCRNA.5153			non-coding RNA
SPNCRNA.5154			non-coding RNA
SPNCRNA.5155			non-coding RNA
SPNCRNA.5156			non-coding RNA
SPNCRNA.5157			non-coding RNA
SPNCRNA.5158			non-coding RNA
SPNCRNA.5159			non-coding RNA
SPNCRNA.516		SPNG2596-97	non-coding RNA
SPNCRNA.5160			non-coding RNA
SPNCRNA.5161			non-coding RNA
SPNCRNA.5162			non-coding RNA
SPNCRNA.5163			non-coding RNA
SPNCRNA.5164			non-coding RNA
SPNCRNA.5165			non-coding RNA
SPNCRNA.5166			non-coding RNA
SPNCRNA.5167			non-coding RNA
SPNCRNA.5168			non-coding RNA
SPNCRNA.5169			non-coding RNA
SPNCRNA.517		SPNG2600-02	non-coding RNA
SPNCRNA.5170			non-coding RNA
SPNCRNA.5171			non-coding RNA
SPNCRNA.5172			non-coding RNA
SPNCRNA.5173			non-coding RNA
SPNCRNA.5174			non-coding RNA
SPNCRNA.5175			non-coding RNA
SPNCRNA.5176			non-coding RNA
SPNCRNA.5177			non-coding RNA
SPNCRNA.5178			non-coding RNA
SPNCRNA.5179			non-coding RNA
SPNCRNA.5180			non-coding RNA
SPNCRNA.5181			non-coding RNA
SPNCRNA.5182			non-coding RNA
SPNCRNA.5183			non-coding RNA
SPNCRNA.5184			non-coding RNA
SPNCRNA.5185			non-coding RNA
SPNCRNA.5186			non-coding RNA
SPNCRNA.5187			non-coding RNA
SPNCRNA.5188			non-coding RNA
SPNCRNA.5189			non-coding RNA
SPNCRNA.519		SPNCRNA.1291,SPNG2613	non-coding RNA
SPNCRNA.5190			non-coding RNA
SPNCRNA.5191			non-coding RNA
SPNCRNA.5192			non-coding RNA
SPNCRNA.5193			non-coding RNA
SPNCRNA.5194			non-coding RNA
SPNCRNA.5195			non-coding RNA
SPNCRNA.5196			non-coding RNA
SPNCRNA.5197			non-coding RNA
SPNCRNA.5198			non-coding RNA
SPNCRNA.5199			non-coding RNA
SPNCRNA.52	prl52		small non-coding RNA, poly(A) bearing, possible SPAC22E12.02 UTR
SPNCRNA.520		SPNG2614	non-coding RNA
SPNCRNA.5200			non-coding RNA
SPNCRNA.5201			non-coding RNA
SPNCRNA.5202			non-coding RNA
SPNCRNA.5203			non-coding RNA
SPNCRNA.5204			non-coding RNA
SPNCRNA.5205			non-coding RNA
SPNCRNA.5206			non-coding RNA
SPNCRNA.5207			non-coding RNA
SPNCRNA.5208			non-coding RNA
SPNCRNA.5209			non-coding RNA
SPNCRNA.521			non-coding RNA
SPNCRNA.5210			non-coding RNA
SPNCRNA.5211			non-coding RNA
SPNCRNA.5212			non-coding RNA
SPNCRNA.5213			non-coding RNA
SPNCRNA.5214			non-coding RNA
SPNCRNA.5215			non-coding RNA
SPNCRNA.5216			non-coding RNA
SPNCRNA.5217			non-coding RNA
SPNCRNA.5218			non-coding RNA
SPNCRNA.5219			non-coding RNA
SPNCRNA.5220			non-coding RNA
SPNCRNA.5221			non-coding RNA
SPNCRNA.5222			non-coding RNA
SPNCRNA.5223			non-coding RNA
SPNCRNA.5224			non-coding RNA
SPNCRNA.5225			non-coding RNA
SPNCRNA.5226			non-coding RNA
SPNCRNA.5227			non-coding RNA
SPNCRNA.5228			non-coding RNA
SPNCRNA.5229			non-coding RNA
SPNCRNA.5230			non-coding RNA
SPNCRNA.5231			non-coding RNA
SPNCRNA.5232			non-coding RNA
SPNCRNA.5233			non-coding RNA
SPNCRNA.5234			non-coding RNA
SPNCRNA.5235			non-coding RNA
SPNCRNA.5236			non-coding RNA
SPNCRNA.5237			non-coding RNA
SPNCRNA.5238			non-coding RNA
SPNCRNA.5239			non-coding RNA
SPNCRNA.524		SPNG705	small non-coding RNA
SPNCRNA.5240			non-coding RNA
SPNCRNA.5241			non-coding RNA
SPNCRNA.5242			non-coding RNA
SPNCRNA.5243			non-coding RNA
SPNCRNA.5244			non-coding RNA
SPNCRNA.5245			non-coding RNA
SPNCRNA.5246			non-coding RNA
SPNCRNA.5247			non-coding RNA
SPNCRNA.5248			non-coding RNA
SPNCRNA.5249			non-coding RNA
SPNCRNA.525		SPNG1024-25	non-coding RNA
SPNCRNA.5250			non-coding RNA
SPNCRNA.5251			non-coding RNA
SPNCRNA.5252			non-coding RNA
SPNCRNA.5253			centromere proximal lncRNA
SPNCRNA.5254			centromeric lncRNA
SPNCRNA.5255			centromeric lncRNA
SPNCRNA.5256			centromeric lncRNA
SPNCRNA.5257			centromeric lncRNA
SPNCRNA.5258			centromeric lncRNA
SPNCRNA.5259			centromeric lncRNA
SPNCRNA.526		SPNG2248	small non-coding RNA
SPNCRNA.5260			centromeric lncRNA
SPNCRNA.5261			centromeric lncRNA
SPNCRNA.5262			centromeric lncRNA
SPNCRNA.5263			centromeric lncRNA
SPNCRNA.5264			centromeric lncRNA
SPNCRNA.5265			centromeric lncRNA
SPNCRNA.5266			centromeric lncRNA
SPNCRNA.5267			centromeric lncRNA
SPNCRNA.5268			centromeric lncRNA
SPNCRNA.5269			centromeric lncRNA
SPNCRNA.5270			centromeric lncRNA
SPNCRNA.5271			centromeric lncRNA
SPNCRNA.5272			centromeric lncRNA
SPNCRNA.5273			centromeric lncRNA
SPNCRNA.5274			centromeric lncRNA
SPNCRNA.5275			centromeric lncRNA
SPNCRNA.5276			centromeric lncRNA
SPNCRNA.5277			centromeric lncRNA
SPNCRNA.5278			centromere proximal lncRNA
SPNCRNA.5279			non-coding RNA
SPNCRNA.5280			non-coding RNA
SPNCRNA.5281			non-coding RNA
SPNCRNA.5282			non-coding RNA
SPNCRNA.5283			non-coding RNA
SPNCRNA.5284			non-coding RNA
SPNCRNA.5285			non-coding RNA
SPNCRNA.5286			non-coding RNA
SPNCRNA.5287			non-coding RNA
SPNCRNA.5288			non-coding RNA
SPNCRNA.5289			non-coding RNA
SPNCRNA.529		SPNGAF26	non-coding RNA
SPNCRNA.5290			non-coding RNA
SPNCRNA.5291			non-coding RNA
SPNCRNA.5292			non-coding RNA
SPNCRNA.5293			non-coding RNA
SPNCRNA.5294			non-coding RNA
SPNCRNA.5295			non-coding RNA
SPNCRNA.5296			non-coding RNA
SPNCRNA.5297			non-coding RNA
SPNCRNA.5298			non-coding RNA
SPNCRNA.5299			non-coding RNA
SPNCRNA.53	prl53	prl63,prl49,SPNCRNA.63	non-coding RNA, poly(A)-bearing
SPNCRNA.530	sno530		small nucleolar RNA sno530
SPNCRNA.5300			non-coding RNA
SPNCRNA.5301			non-coding RNA
SPNCRNA.5302			non-coding RNA
SPNCRNA.5303			non-coding RNA
SPNCRNA.5304			non-coding RNA
SPNCRNA.5305			non-coding RNA
SPNCRNA.5306			non-coding RNA
SPNCRNA.5307			non-coding RNA
SPNCRNA.5308			non-coding RNA
SPNCRNA.5309			non-coding RNA
SPNCRNA.5310			non-coding RNA
SPNCRNA.5311			non-coding RNA
SPNCRNA.5312			non-coding RNA
SPNCRNA.5313			non-coding RNA
SPNCRNA.5314			non-coding RNA
SPNCRNA.5315			non-coding RNA
SPNCRNA.5316			non-coding RNA
SPNCRNA.5317			non-coding RNA
SPNCRNA.5318			non-coding RNA
SPNCRNA.5319			non-coding RNA
SPNCRNA.5320			non-coding RNA
SPNCRNA.5321			non-coding RNA
SPNCRNA.5322			non-coding RNA
SPNCRNA.5323			non-coding RNA
SPNCRNA.5324			non-coding RNA
SPNCRNA.5325			non-coding RNA
SPNCRNA.5326			non-coding RNA
SPNCRNA.5327			non-coding RNA
SPNCRNA.5328			non-coding RNA
SPNCRNA.5329			non-coding RNA
SPNCRNA.5330			non-coding RNA
SPNCRNA.5331			non-coding RNA
SPNCRNA.5332			non-coding RNA
SPNCRNA.5333			non-coding RNA
SPNCRNA.5334			non-coding RNA
SPNCRNA.5335			non-coding RNA
SPNCRNA.5336			non-coding RNA
SPNCRNA.5337			non-coding RNA
SPNCRNA.5338			non-coding RNA
SPNCRNA.5339			non-coding RNA
SPNCRNA.534		SPNGAF44	non-coding RNA
SPNCRNA.5340			non-coding RNA
SPNCRNA.5341			non-coding RNA
SPNCRNA.5342			non-coding RNA
SPNCRNA.5343			non-coding RNA
SPNCRNA.5344			non-coding RNA
SPNCRNA.5345			non-coding RNA
SPNCRNA.5346			non-coding RNA
SPNCRNA.5347			non-coding RNA
SPNCRNA.5348			non-coding RNA
SPNCRNA.5349			non-coding RNA
SPNCRNA.5350			non-coding RNA
SPNCRNA.5351			non-coding RNA
SPNCRNA.5352			non-coding RNA
SPNCRNA.5353			non-coding RNA
SPNCRNA.5354			non-coding RNA
SPNCRNA.5355			non-coding RNA
SPNCRNA.5356			non-coding RNA
SPNCRNA.5357			non-coding RNA
SPNCRNA.5358			non-coding RNA
SPNCRNA.5359			non-coding RNA
SPNCRNA.536		SPNGAF104	non-coding RNA
SPNCRNA.5360			non-coding RNA
SPNCRNA.5361			non-coding RNA
SPNCRNA.5362			non-coding RNA
SPNCRNA.5363			non-coding RNA
SPNCRNA.5364			non-coding RNA
SPNCRNA.5365			non-coding RNA
SPNCRNA.5366			non-coding RNA
SPNCRNA.5367			non-coding RNA
SPNCRNA.5368			non-coding RNA
SPNCRNA.5369			non-coding RNA
SPNCRNA.5370			non-coding RNA
SPNCRNA.5371			non-coding RNA
SPNCRNA.5372			non-coding RNA
SPNCRNA.5373			non-coding RNA
SPNCRNA.5374			non-coding RNA
SPNCRNA.5375			non-coding RNA
SPNCRNA.5376			non-coding RNA
SPNCRNA.5377			non-coding RNA
SPNCRNA.5378			non-coding RNA
SPNCRNA.5379			non-coding RNA
SPNCRNA.5380			non-coding RNA
SPNCRNA.5381			non-coding RNA
SPNCRNA.5382			non-coding RNA
SPNCRNA.5383			non-coding RNA
SPNCRNA.5384			non-coding RNA
SPNCRNA.5385			non-coding RNA
SPNCRNA.5386			non-coding RNA
SPNCRNA.5387			non-coding RNA
SPNCRNA.5388			non-coding RNA
SPNCRNA.5389			non-coding RNA
SPNCRNA.5390			non-coding RNA
SPNCRNA.5391			non-coding RNA
SPNCRNA.5392			non-coding RNA
SPNCRNA.5393			non-coding RNA
SPNCRNA.5394			non-coding RNA
SPNCRNA.5395			non-coding RNA
SPNCRNA.5396			non-coding RNA
SPNCRNA.5397			non-coding RNA
SPNCRNA.5398			non-coding RNA
SPNCRNA.5399			non-coding RNA
SPNCRNA.54	prl54		non-coding RNA, poly(A)-bearing
SPNCRNA.540		SPNGAF22,SPNCRNA.1541	non-coding RNA
SPNCRNA.5400			non-coding RNA
SPNCRNA.5401			non-coding RNA
SPNCRNA.5402			non-coding RNA
SPNCRNA.5403			non-coding RNA
SPNCRNA.5404			non-coding RNA
SPNCRNA.5405			non-coding RNA
SPNCRNA.5406			non-coding RNA
SPNCRNA.5407			non-coding RNA
SPNCRNA.5408			non-coding RNA
SPNCRNA.5409			non-coding RNA
SPNCRNA.5410			non-coding RNA
SPNCRNA.5411			non-coding RNA
SPNCRNA.5412			non-coding RNA
SPNCRNA.5413			non-coding RNA
SPNCRNA.5414			non-coding RNA
SPNCRNA.5415			non-coding RNA
SPNCRNA.5416			non-coding RNA
SPNCRNA.5417			non-coding RNA
SPNCRNA.5418			non-coding RNA
SPNCRNA.5419			non-coding RNA
SPNCRNA.5420			non-coding RNA
SPNCRNA.5421			non-coding RNA
SPNCRNA.5422			non-coding RNA
SPNCRNA.5423			non-coding RNA
SPNCRNA.5424			non-coding RNA
SPNCRNA.5425			non-coding RNA
SPNCRNA.5426			non-coding RNA
SPNCRNA.5427			non-coding RNA
SPNCRNA.5428			non-coding RNA
SPNCRNA.5429			non-coding RNA
SPNCRNA.5430			non-coding RNA
SPNCRNA.5431			non-coding RNA
SPNCRNA.5432			non-coding RNA
SPNCRNA.5433			non-coding RNA
SPNCRNA.5434			non-coding RNA
SPNCRNA.5435			non-coding RNA
SPNCRNA.5436			non-coding RNA
SPNCRNA.5437			non-coding RNA
SPNCRNA.5438			non-coding RNA
SPNCRNA.5439			non-coding RNA
SPNCRNA.5440			non-coding RNA
SPNCRNA.5441			non-coding RNA
SPNCRNA.5442			non-coding RNA
SPNCRNA.5443			non-coding RNA
SPNCRNA.5444			non-coding RNA
SPNCRNA.5445			non-coding RNA
SPNCRNA.5446			non-coding RNA
SPNCRNA.5447			non-coding RNA
SPNCRNA.5448			non-coding RNA
SPNCRNA.5449			non-coding RNA
SPNCRNA.545		SPNGAF41	non-coding RNA
SPNCRNA.5450			non-coding RNA
SPNCRNA.5451			non-coding RNA
SPNCRNA.5452			non-coding RNA
SPNCRNA.5453			non-coding RNA
SPNCRNA.5454			non-coding RNA
SPNCRNA.5455			non-coding RNA
SPNCRNA.5456			non-coding RNA
SPNCRNA.5457			non-coding RNA
SPNCRNA.5458			non-coding RNA
SPNCRNA.5459			non-coding RNA
SPNCRNA.5460			non-coding RNA
SPNCRNA.5461			non-coding RNA
SPNCRNA.5462			non-coding RNA
SPNCRNA.5463			non-coding RNA
SPNCRNA.5464			non-coding RNA
SPNCRNA.5465			non-coding RNA
SPNCRNA.5466			non-coding RNA
SPNCRNA.5467			non-coding RNA
SPNCRNA.5468			non-coding RNA
SPNCRNA.5469			non-coding RNA
SPNCRNA.5470			non-coding RNA
SPNCRNA.5471			non-coding RNA
SPNCRNA.5472			non-coding RNA
SPNCRNA.5473			non-coding RNA
SPNCRNA.5474			non-coding RNA
SPNCRNA.5475			non-coding RNA
SPNCRNA.5476			non-coding RNA
SPNCRNA.5477			non-coding RNA
SPNCRNA.5478			non-coding RNA
SPNCRNA.5479			non-coding RNA
SPNCRNA.5480			non-coding RNA
SPNCRNA.5481			non-coding RNA
SPNCRNA.5482			non-coding RNA
SPNCRNA.5483			non-coding RNA
SPNCRNA.5484			non-coding RNA
SPNCRNA.5485			non-coding RNA
SPNCRNA.5486			non-coding RNA
SPNCRNA.5487			non-coding RNA
SPNCRNA.5488			non-coding RNA
SPNCRNA.5489			non-coding RNA
SPNCRNA.549		SPNGAF24	non-coding RNA
SPNCRNA.5490			non-coding RNA
SPNCRNA.5491			non-coding RNA
SPNCRNA.5492			non-coding RNA
SPNCRNA.5493			non-coding RNA
SPNCRNA.5494			non-coding RNA
SPNCRNA.5495			non-coding RNA
SPNCRNA.5496			non-coding RNA
SPNCRNA.5497			non-coding RNA
SPNCRNA.5499			non-coding RNA
SPNCRNA.550		SPNGAF49	non-coding RNA
SPNCRNA.5500			non-coding RNA
SPNCRNA.5501			non-coding RNA
SPNCRNA.5502			non-coding RNA
SPNCRNA.5503			non-coding RNA
SPNCRNA.5504			non-coding RNA
SPNCRNA.5505			non-coding RNA
SPNCRNA.5506			mating-type region non-coding RNA
SPNCRNA.5507			mating-type region non-coding RNA
SPNCRNA.5508			non-coding RNA
SPNCRNA.5509			non-coding RNA
SPNCRNA.5510			non-coding RNA
SPNCRNA.5511			non-coding RNA
SPNCRNA.5512			non-coding RNA
SPNCRNA.5513			non-coding RNA
SPNCRNA.5514			non-coding RNA
SPNCRNA.5515			non-coding RNA
SPNCRNA.5516			non-coding RNA
SPNCRNA.5517			non-coding RNA
SPNCRNA.5518			non-coding RNA
SPNCRNA.5519			non-coding RNA
SPNCRNA.5520			non-coding RNA
SPNCRNA.5521			non-coding RNA
SPNCRNA.5522			non-coding RNA
SPNCRNA.5523			non-coding RNA
SPNCRNA.5524			non-coding RNA
SPNCRNA.5525			non-coding RNA
SPNCRNA.5526			non-coding RNA
SPNCRNA.5527			lncRNA, antisense cnt5
SPNCRNA.5528			non-coding RNA
SPNCRNA.5529			non-coding RNA
SPNCRNA.5530			non-coding RNA
SPNCRNA.5531			non-coding RNA
SPNCRNA.5532			non-coding RNA
SPNCRNA.5533			non-coding RNA
SPNCRNA.5534			non-coding RNA
SPNCRNA.5535			non-coding RNA
SPNCRNA.5536			non-coding RNA
SPNCRNA.5537			non-coding RNA
SPNCRNA.5538			non-coding RNA
SPNCRNA.5539			non-coding RNA
SPNCRNA.554		SPNG2AF217	non-coding RNA
SPNCRNA.5540			non-coding RNA
SPNCRNA.5541			non-coding RNA
SPNCRNA.5542			non-coding RNA
SPNCRNA.5543			non-coding RNA
SPNCRNA.5544			non-coding RNA
SPNCRNA.5545			non-coding RNA
SPNCRNA.5546			non-coding RNA
SPNCRNA.5547			non-coding RNA
SPNCRNA.5548			non-coding RNA
SPNCRNA.5549			non-coding RNA
SPNCRNA.555		SPNG2AF18	non-coding RNA
SPNCRNA.5550			non-coding RNA
SPNCRNA.5551			non-coding RNA
SPNCRNA.5552			non-coding RNA
SPNCRNA.5553			non-coding RNA
SPNCRNA.5554			non-coding RNA
SPNCRNA.5555			non-coding RNA
SPNCRNA.5556			non-coding RNA
SPNCRNA.5557			non-coding RNA
SPNCRNA.5558			non-coding RNA
SPNCRNA.5559			non-coding RNA
SPNCRNA.556		SPNG2AF11	non-coding RNA
SPNCRNA.5560			non-coding RNA
SPNCRNA.5561			non-coding RNA
SPNCRNA.5562			non-coding RNA
SPNCRNA.5563			non-coding RNA
SPNCRNA.5564			non-coding RNA
SPNCRNA.5565			non-coding RNA
SPNCRNA.5566			non-coding RNA
SPNCRNA.5567			non-coding RNA
SPNCRNA.5568			non-coding RNA
SPNCRNA.5569			non-coding RNA
SPNCRNA.5570			non-coding RNA
SPNCRNA.5571			non-coding RNA
SPNCRNA.5572			non-coding RNA
SPNCRNA.5573			non-coding RNA
SPNCRNA.5574			non-coding RNA
SPNCRNA.5575			non-coding RNA
SPNCRNA.5576			non-coding RNA
SPNCRNA.5577			non-coding RNA
SPNCRNA.5578			non-coding RNA
SPNCRNA.5579			non-coding RNA
SPNCRNA.558		SPNG2AF19	non-coding RNA
SPNCRNA.5580			lncRNA, antisense cyp7, readthrough snd301
SPNCRNA.5581			non-coding RNA
SPNCRNA.5582			non-coding RNA
SPNCRNA.5583			non-coding RNA
SPNCRNA.5584			non-coding RNA
SPNCRNA.5585			non-coding RNA
SPNCRNA.5586			non-coding RNA
SPNCRNA.5587			non-coding RNA
SPNCRNA.5588			non-coding RNA
SPNCRNA.5589			non-coding RNA
SPNCRNA.5590			non-coding RNA
SPNCRNA.5591			non-coding RNA
SPNCRNA.5592			non-coding RNA
SPNCRNA.5593			non-coding RNA
SPNCRNA.5594			non-coding RNA
SPNCRNA.5595			non-coding RNA
SPNCRNA.5596			non-coding RNA
SPNCRNA.5597			non-coding RNA
SPNCRNA.5598			non-coding RNA
SPNCRNA.5599			non-coding RNA
SPNCRNA.56	prl56	SPACUNK4.13c-antisense-1	non-coding RNA
SPNCRNA.560		SPNG2AF13	non-coding RNA
SPNCRNA.5600			non-coding RNA
SPNCRNA.5601			non-coding RNA
SPNCRNA.5602			non-coding RNA
SPNCRNA.5603			non-coding RNA
SPNCRNA.5604			non-coding RNA
SPNCRNA.5605			non-coding RNA
SPNCRNA.5606			non-coding RNA
SPNCRNA.5607			non-coding RNA
SPNCRNA.5608			non-coding RNA
SPNCRNA.5609			non-coding RNA
SPNCRNA.561		SPNG2AF3	non-coding RNA
SPNCRNA.5610			non-coding RNA
SPNCRNA.5611			non-coding RNA
SPNCRNA.5612			non-coding RNA
SPNCRNA.5613			non-coding RNA
SPNCRNA.5614			non-coding RNA
SPNCRNA.5615			non-coding RNA
SPNCRNA.5616			non-coding RNA
SPNCRNA.5617			non-coding RNA
SPNCRNA.5618			non-coding RNA
SPNCRNA.5619			non-coding RNA
SPNCRNA.562		SPNG2AF12	non-coding RNA
SPNCRNA.5620			non-coding RNA
SPNCRNA.5621			non-coding RNA
SPNCRNA.5622			non-coding RNA
SPNCRNA.5623			non-coding RNA
SPNCRNA.5624			non-coding RNA
SPNCRNA.5625			non-coding RNA
SPNCRNA.5626			non-coding RNA
SPNCRNA.5627			non-coding RNA
SPNCRNA.5628			non-coding RNA
SPNCRNA.5629			non-coding RNA
SPNCRNA.563		SPNG2AF4	non-coding RNA
SPNCRNA.5630			non-coding RNA
SPNCRNA.5631			non-coding RNA
SPNCRNA.5632			non-coding RNA
SPNCRNA.5633			non-coding RNA
SPNCRNA.5634			non-coding RNA
SPNCRNA.5635			non-coding RNA
SPNCRNA.5636			non-coding RNA
SPNCRNA.5637			non-coding RNA
SPNCRNA.5638			non-coding RNA
SPNCRNA.5639			non-coding RNA
SPNCRNA.5640			non-coding RNA
SPNCRNA.5641			non-coding RNA
SPNCRNA.5642			non-coding RNA
SPNCRNA.5643			non-coding RNA
SPNCRNA.5644			non-coding RNA
SPNCRNA.5645			non-coding RNA
SPNCRNA.5646			non-coding RNA
SPNCRNA.5647			non-coding RNA
SPNCRNA.5648			non-coding RNA
SPNCRNA.5649			non-coding RNA
SPNCRNA.565		SPNG2A43	non-coding RNA
SPNCRNA.5650			non-coding RNA
SPNCRNA.5651			non-coding RNA
SPNCRNA.5652			non-coding RNA
SPNCRNA.5653			non-coding RNA
SPNCRNA.5654			non-coding RNA
SPNCRNA.5655			non-coding RNA
SPNCRNA.5656			non-coding RNA
SPNCRNA.5657			non-coding RNA
SPNCRNA.5658			non-coding RNA
SPNCRNA.5659			non-coding RNA
SPNCRNA.566		SPNG2AF34	non-coding RNA
SPNCRNA.5660			non-coding RNA
SPNCRNA.5661			non-coding RNA
SPNCRNA.5662			non-coding RNA
SPNCRNA.5663			non-coding RNA
SPNCRNA.5664			non-coding RNA
SPNCRNA.5665			non-coding RNA
SPNCRNA.5666			non-coding RNA
SPNCRNA.5667			non-coding RNA
SPNCRNA.5668			non-coding RNA
SPNCRNA.5669			non-coding RNA
SPNCRNA.567		SPNG2AF35	non-coding RNA
SPNCRNA.5670			non-coding RNA
SPNCRNA.5671			non-coding RNA
SPNCRNA.5672			non-coding RNA
SPNCRNA.5673			non-coding RNA
SPNCRNA.5674			non-coding RNA
SPNCRNA.5675			non-coding RNA
SPNCRNA.5676			non-coding RNA
SPNCRNA.5677			non-coding RNA
SPNCRNA.5678			non-coding RNA
SPNCRNA.5679			non-coding RNA
SPNCRNA.568		SPNG2AF41	non-coding RNA
SPNCRNA.5680			non-coding RNA
SPNCRNA.5681			non-coding RNA
SPNCRNA.5682			non-coding RNA
SPNCRNA.5683			non-coding RNA
SPNCRNA.5684			non-coding RNA
SPNCRNA.5685			non-coding RNA
SPNCRNA.5686			non-coding RNA
SPNCRNA.5687			non-coding RNA
SPNCRNA.5688			non-coding RNA
SPNCRNA.5689			non-coding RNA
SPNCRNA.569		SPNG2AF31	non-coding RNA
SPNCRNA.5690			non-coding RNA
SPNCRNA.5691			non-coding RNA
SPNCRNA.5692			non-coding RNA
SPNCRNA.5693			non-coding RNA
SPNCRNA.5694			non-coding RNA
SPNCRNA.5695			non-coding RNA
SPNCRNA.5696			non-coding RNA
SPNCRNA.5697			non-coding RNA
SPNCRNA.5698			non-coding RNA
SPNCRNA.5699			non-coding RNA
SPNCRNA.57	prl57		non-coding RNA, poly(A)-bearing
SPNCRNA.570		SPNG2AF44	non-coding RNA
SPNCRNA.5700			non-coding RNA
SPNCRNA.5701			non-coding RNA
SPNCRNA.5702			non-coding RNA
SPNCRNA.5703			non-coding RNA
SPNCRNA.5704			non-coding RNA
SPNCRNA.5705			non-coding RNA
SPNCRNA.5706			non-coding RNA
SPNCRNA.5707			non-coding RNA
SPNCRNA.5708			non-coding RNA
SPNCRNA.5709			non-coding RNA
SPNCRNA.571		SPNG2AF49,SPNCRNA.1481	non-coding RNA
SPNCRNA.5710			non-coding RNA
SPNCRNA.5711			non-coding RNA
SPNCRNA.5712			non-coding RNA
SPNCRNA.5713			non-coding RNA
SPNCRNA.5714			non-coding RNA
SPNCRNA.5715			non-coding RNA
SPNCRNA.5716			non-coding RNA
SPNCRNA.5717			non-coding RNA
SPNCRNA.5718			non-coding RNA
SPNCRNA.5719			non-coding RNA
SPNCRNA.572		SPNG2AF37	non-coding RNA
SPNCRNA.5720			non-coding RNA
SPNCRNA.5721			non-coding RNA
SPNCRNA.5722			non-coding RNA
SPNCRNA.5723			non-coding RNA
SPNCRNA.5724			non-coding RNA
SPNCRNA.5725			non-coding RNA
SPNCRNA.5726			non-coding RNA
SPNCRNA.5727			non-coding RNA
SPNCRNA.5728			non-coding RNA
SPNCRNA.5729			non-coding RNA
SPNCRNA.573		SPNG2AF32	non-coding RNA
SPNCRNA.5730			non-coding RNA
SPNCRNA.5731			non-coding RNA
SPNCRNA.5732			non-coding RNA
SPNCRNA.5733			non-coding RNA
SPNCRNA.5734			non-coding RNA
SPNCRNA.5735			non-coding RNA
SPNCRNA.5736			non-coding RNA
SPNCRNA.5737			non-coding RNA
SPNCRNA.5738			non-coding RNA
SPNCRNA.5739			non-coding RNA
SPNCRNA.5740			non-coding RNA
SPNCRNA.5741			non-coding RNA
SPNCRNA.5742			non-coding RNA
SPNCRNA.5743			non-coding RNA
SPNCRNA.5744			non-coding RNA
SPNCRNA.5745			non-coding RNA
SPNCRNA.5746			non-coding RNA
SPNCRNA.5747			non-coding RNA
SPNCRNA.5748	prl102	prl2,SPNCRNA.1707	Pdc2-Repressed lncRNA
SPNCRNA.5749			non-coding RNA
SPNCRNA.575		SPNG2AF51	non-coding RNA
SPNCRNA.5750			non-coding RNA
